run,subrun,beam_type,is_cosmic,t_start,t_end,t_start_unix,t_end_unix,hours,events,t_source
run_71,acmeshOff_dr700_ri3_0071,neutrons,False,2026-07-24 16:48:00,2026-07-24 17:03:00,1784904480.0,1784905380.0,0.25,8490,runctrl
run_74,cosbounce_r520_c00_000,cosmics,True,2026-07-24 17:12:00,2026-07-24 17:27:00,1784905920.0,1784906820.0,0.25,22685,runctrl
run_74,cosbounce_r565_c00_001,cosmics,True,2026-07-24 17:28:00,2026-07-24 17:43:00,1784906880.0,1784907780.0,0.25,19068,runctrl
run_75,acmeshOff_dr700_ri0_0000,neutrons,False,2026-07-24 17:55:00,2026-07-24 18:10:00,1784908500.0,1784909400.0,0.25,16288,runctrl
run_75,acmeshOff_dr700_ri1_0001,neutrons,False,2026-07-24 18:11:00,2026-07-24 18:26:00,1784909460.0,1784910360.0,0.25,17047,runctrl
run_75,acmeshOff_dr700_ri2_0002,neutrons,False,2026-07-24 18:27:00,2026-07-24 18:42:00,1784910420.0,1784911320.0,0.25,17072,runctrl
run_75,acmeshOff_dr700_ri3_0003,neutrons,False,2026-07-24 18:43:00,2026-07-24 18:58:00,1784911380.0,1784912280.0,0.25,17079,runctrl
run_75,acmeshOff_dr700_ri4_0004,neutrons,False,2026-07-24 18:59:00,2026-07-24 19:14:00,1784912340.0,1784913240.0,0.25,17030,runctrl
run_75,acmeshOff_dr600_ri0_0005,neutrons,False,2026-07-24 19:15:00,2026-07-24 19:30:00,1784913300.0,1784914200.0,0.25,18763,runctrl
run_75,acmeshOff_dr600_ri1_0006,neutrons,False,2026-07-24 19:31:00,2026-07-24 19:46:00,1784914260.0,1784915160.0,0.25,19304,runctrl
run_75,acmeshOff_dr600_ri2_0007,neutrons,False,2026-07-24 19:46:00,2026-07-24 20:01:00,1784915160.0,1784916060.0,0.25,19220,runctrl
run_75,acmeshOff_dr600_ri3_0008,neutrons,False,2026-07-24 20:02:00,2026-07-24 20:17:00,1784916120.0,1784917020.0,0.25,18804,runctrl
run_75,acmeshOff_dr600_ri4_0009,neutrons,False,2026-07-24 22:26:00,2026-07-24 22:41:00,1784924760.0,1784925660.0,0.25,13660,runctrl
run_75,acmeshOff_dr700_ri0_0010,neutrons,False,2026-07-24 22:42:00,2026-07-24 22:57:00,1784925720.0,1784926620.0,0.25,13529,runctrl
run_75,acmeshOff_dr700_ri1_0011,neutrons,False,2026-07-24 22:58:00,2026-07-24 23:13:00,1784926680.0,1784927580.0,0.25,13540,runctrl
run_75,acmeshOff_dr700_ri2_0012,neutrons,False,2026-07-24 23:13:00,2026-07-24 23:28:00,1784927580.0,1784928480.0,0.25,16244,runctrl
run_75,acmeshOff_dr700_ri3_0013,neutrons,False,2026-07-24 23:29:00,2026-07-24 23:44:00,1784928540.0,1784929440.0,0.25,18046,runctrl
run_75,acmeshOff_dr700_ri4_0014,neutrons,False,2026-07-24 23:45:00,2026-07-25 00:00:00,1784929500.0,1784930400.0,0.25,17808,runctrl
run_75,acmeshOff_dr600_ri0_0015,neutrons,False,2026-07-25 00:00:00,2026-07-25 00:15:00,1784930400.0,1784931300.0,0.25,17567,runctrl
run_75,acmeshOff_dr600_ri1_0016,neutrons,False,2026-07-25 00:16:00,2026-07-25 00:31:00,1784931360.0,1784932260.0,0.25,17796,runctrl
run_75,acmeshOff_dr600_ri2_0017,neutrons,False,2026-07-25 00:31:00,2026-07-25 00:46:00,1784932260.0,1784933160.0,0.25,17830,runctrl
run_75,acmeshOff_dr600_ri3_0018,neutrons,False,2026-07-25 00:47:00,2026-07-25 01:02:00,1784933220.0,1784934120.0,0.25,18023,runctrl
run_75,acmeshOff_dr600_ri4_0019,neutrons,False,2026-07-25 01:03:00,2026-07-25 01:18:00,1784934180.0,1784935080.0,0.25,17893,runctrl
run_75,acmeshOff_dr700_ri0_0020,neutrons,False,2026-07-25 01:19:00,2026-07-25 01:34:00,1784935140.0,1784936040.0,0.25,18012,runctrl
run_75,acmeshOff_dr700_ri1_0021,neutrons,False,2026-07-25 01:34:00,2026-07-25 01:49:00,1784936040.0,1784936940.0,0.25,17946,runctrl
run_75,acmeshOff_dr700_ri2_0022,neutrons,False,2026-07-25 01:50:00,2026-07-25 02:05:00,1784937000.0,1784937900.0,0.25,17911,runctrl
run_75,acmeshOff_dr700_ri3_0023,neutrons,False,2026-07-25 02:05:00,2026-07-25 02:20:00,1784937900.0,1784938800.0,0.25,18120,runctrl
run_75,acmeshOff_dr700_ri4_0024,neutrons,False,2026-07-25 02:21:00,2026-07-25 02:36:00,1784938860.0,1784939760.0,0.25,17989,runctrl
run_75,acmeshOff_dr600_ri0_0025,neutrons,False,2026-07-25 02:37:00,2026-07-25 02:52:00,1784939820.0,1784940720.0,0.25,17861,runctrl
run_75,acmeshOff_dr600_ri1_0026,neutrons,False,2026-07-25 02:52:00,2026-07-25 03:07:00,1784940720.0,1784941620.0,0.25,17932,runctrl
run_75,acmeshOff_dr600_ri2_0027,neutrons,False,2026-07-25 03:08:00,2026-07-25 03:23:00,1784941680.0,1784942580.0,0.25,18013,runctrl
run_75,acmeshOff_dr600_ri3_0028,neutrons,False,2026-07-25 03:23:00,2026-07-25 03:38:00,1784942580.0,1784943480.0,0.25,17983,runctrl
run_75,acmeshOff_dr600_ri4_0029,neutrons,False,2026-07-25 03:39:00,2026-07-25 03:54:00,1784943540.0,1784944440.0,0.25,17863,runctrl
run_75,acmeshOff_dr700_ri0_0030,neutrons,False,2026-07-25 03:55:00,2026-07-25 04:10:00,1784944500.0,1784945400.0,0.25,18020,runctrl
run_75,acmeshOff_dr700_ri1_0031,neutrons,False,2026-07-25 04:11:00,2026-07-25 04:26:00,1784945460.0,1784946360.0,0.25,17961,runctrl
run_75,acmeshOff_dr700_ri2_0032,neutrons,False,2026-07-25 04:26:00,2026-07-25 04:41:00,1784946360.0,1784947260.0,0.25,17922,runctrl
run_75,acmeshOff_dr700_ri3_0033,neutrons,False,2026-07-25 04:42:00,2026-07-25 04:57:00,1784947320.0,1784948220.0,0.25,18018,runctrl
run_75,acmeshOff_dr700_ri4_0034,neutrons,False,2026-07-25 04:58:00,2026-07-25 05:13:00,1784948280.0,1784949180.0,0.25,18018,runctrl
run_75,acmeshOff_dr600_ri0_0035,neutrons,False,2026-07-25 05:13:00,2026-07-25 05:28:00,1784949180.0,1784950080.0,0.25,18014,runctrl
run_75,acmeshOff_dr600_ri1_0036,neutrons,False,2026-07-25 05:29:00,2026-07-25 05:44:00,1784950140.0,1784951040.0,0.25,18018,runctrl
run_75,acmeshOff_dr600_ri2_0037,neutrons,False,2026-07-25 05:44:00,2026-07-25 05:59:00,1784951040.0,1784951940.0,0.25,17992,runctrl
run_75,acmeshOff_dr600_ri3_0038,neutrons,False,2026-07-25 06:00:00,2026-07-25 06:15:00,1784952000.0,1784952900.0,0.25,17941,runctrl
run_75,acmeshOff_dr600_ri4_0039,neutrons,False,2026-07-25 06:16:00,2026-07-25 06:31:00,1784952960.0,1784953860.0,0.25,17838,runctrl
run_75,acmeshOff_dr700_ri0_0040,neutrons,False,2026-07-25 06:32:00,2026-07-25 06:47:00,1784953920.0,1784954820.0,0.25,18111,runctrl
run_75,acmeshOff_dr700_ri1_0041,neutrons,False,2026-07-25 06:47:00,2026-07-25 07:02:00,1784954820.0,1784955720.0,0.25,17740,runctrl
run_75,acmeshOff_dr700_ri2_0042,neutrons,False,2026-07-25 07:03:00,2026-07-25 07:18:00,1784955780.0,1784956680.0,0.25,17983,runctrl
run_75,acmeshOff_dr700_ri3_0043,neutrons,False,2026-07-25 07:18:00,2026-07-25 07:33:00,1784956680.0,1784957580.0,0.25,17251,runctrl
run_75,acmeshOff_dr700_ri4_0044,neutrons,False,2026-07-25 07:34:00,2026-07-25 07:49:00,1784957640.0,1784958540.0,0.25,18008,runctrl
run_75,acmeshOff_dr600_ri0_0045,neutrons,False,2026-07-25 07:50:00,2026-07-25 08:05:00,1784958600.0,1784959500.0,0.25,17908,runctrl
run_75,acmeshOff_dr600_ri1_0046,neutrons,False,2026-07-25 08:05:00,2026-07-25 08:20:00,1784959500.0,1784960400.0,0.25,17944,runctrl
run_75,acmeshOff_dr600_ri2_0047,neutrons,False,2026-07-25 08:21:00,2026-07-25 08:36:00,1784960460.0,1784961360.0,0.25,17707,runctrl
run_75,acmeshOff_dr600_ri3_0048,neutrons,False,2026-07-25 08:37:00,2026-07-25 08:52:00,1784961420.0,1784962320.0,0.25,17507,runctrl
run_75,acmeshOff_dr600_ri4_0049,neutrons,False,2026-07-25 08:52:00,2026-07-25 09:07:00,1784962320.0,1784963220.0,0.25,18052,runctrl
run_75,acmeshOff_dr700_ri0_0050,neutrons,False,2026-07-25 09:08:00,2026-07-25 09:23:00,1784963280.0,1784964180.0,0.25,17715,runctrl
run_75,acmeshOff_dr700_ri1_0051,neutrons,False,2026-07-25 09:24:00,2026-07-25 09:39:00,1784964240.0,1784965140.0,0.25,17855,runctrl
run_75,acmeshOff_dr700_ri2_0052,neutrons,False,2026-07-25 09:39:00,2026-07-25 09:54:00,1784965140.0,1784966040.0,0.25,17927,runctrl
run_75,acmeshOff_dr700_ri3_0053,neutrons,False,2026-07-25 09:55:00,2026-07-25 10:10:00,1784966100.0,1784967000.0,0.25,17835,runctrl
run_75,acmeshOff_dr700_ri4_0054,neutrons,False,2026-07-25 10:11:00,2026-07-25 10:26:00,1784967060.0,1784967960.0,0.25,19291,runctrl
run_75,acmeshOff_dr600_ri0_0055,neutrons,False,2026-07-25 10:26:00,2026-07-25 10:41:00,1784967960.0,1784968860.0,0.25,18395,runctrl
run_75,acmeshOff_dr600_ri1_0056,neutrons,False,2026-07-25 10:42:00,2026-07-25 10:57:00,1784968920.0,1784969820.0,0.25,18253,runctrl
run_75,acmeshOff_dr600_ri2_0057,neutrons,False,2026-07-25 10:58:00,2026-07-25 11:13:00,1784969880.0,1784970780.0,0.25,18225,runctrl
run_75,acmeshOff_dr600_ri3_0058,neutrons,False,2026-07-25 11:13:00,2026-07-25 11:28:00,1784970780.0,1784971680.0,0.25,17896,runctrl
run_75,acmeshOff_dr600_ri4_0059,neutrons,False,2026-07-25 11:29:00,2026-07-25 11:44:00,1784971740.0,1784972640.0,0.25,18083,runctrl
run_76,acmeshOff_dr700_ri0_0000,neutrons,False,2026-07-25 11:53:00,2026-07-25 12:23:00,1784973180.0,1784974980.0,0.5,36513,runctrl
run_76,acmeshOff_dr700_ri1_0001,neutrons,False,2026-07-25 12:24:00,2026-07-25 12:54:00,1784975040.0,1784976840.0,0.5,39650,runctrl
run_76,acmeshOff_dr700_ri2_0002,unknown,False,2026-07-25 12:54:00,2026-07-25 13:54:00,1784976840.0,1784980440.0,1.0,38584,runctrl
run_76,acmeshOff_dr700_ri3_0003,unknown,False,2026-07-25 13:25:00,2026-07-25 14:25:00,1784978700.0,1784982300.0,1.0,39920,runctrl
run_76,acmeshOff_dr700_ri4_0004,neutrons,False,2026-07-25 13:56:00,2026-07-25 14:26:00,1784980560.0,1784982360.0,0.5,39844,runctrl
run_76,acmeshOff_dr600_ri0_0005,neutrons,False,2026-07-25 14:26:00,2026-07-25 14:56:00,1784982360.0,1784984160.0,0.5,39956,runctrl
run_76,acmeshOff_dr600_ri1_0006,neutrons,False,2026-07-25 14:57:00,2026-07-25 15:27:00,1784984220.0,1784986020.0,0.5,39092,runctrl
run_76,acmeshOff_dr600_ri2_0007,neutrons,False,2026-07-25 15:28:00,2026-07-25 15:58:00,1784986080.0,1784987880.0,0.5,37833,runctrl
run_76,acmeshOff_dr600_ri3_0008,neutrons,False,2026-07-25 15:58:00,2026-07-25 16:28:00,1784987880.0,1784989680.0,0.5,38127,runctrl
run_76,acmeshOff_dr600_ri4_0009,neutrons,False,2026-07-25 16:29:00,2026-07-25 16:59:00,1784989740.0,1784991540.0,0.5,38414,runctrl
run_76,acmeshOff_dr700_ri0_0010,unknown,False,2026-07-25 17:00:00,2026-07-25 18:00:00,1784991600.0,1784995200.0,1.0,37955,runctrl
run_76,acmeshOff_dr700_ri1_0011,unknown,False,2026-07-25 17:31:00,2026-07-25 18:31:00,1784993460.0,1784997060.0,1.0,37741,runctrl
run_76,acmeshOff_dr700_ri2_0012,neutrons,False,2026-07-25 18:02:00,2026-07-25 18:32:00,1784995320.0,1784997120.0,0.5,38125,runctrl
run_76,acmeshOff_dr700_ri3_0013,unknown,False,2026-07-25 18:32:00,2026-07-25 19:32:00,1784997120.0,1785000720.0,1.0,38416,runctrl
run_76,acmeshOff_dr700_ri4_0014,neutrons,False,2026-07-25 19:03:00,2026-07-25 19:33:00,1784998980.0,1785000780.0,0.5,38431,runctrl
run_76,acmeshOff_dr600_ri0_0015,unknown,False,2026-07-25 19:34:00,2026-07-25 20:34:00,1785000840.0,1785004440.0,1.0,37829,runctrl
run_76,acmeshOff_dr600_ri1_0016,neutrons,False,2026-07-25 20:05:00,2026-07-25 20:35:00,1785002700.0,1785004500.0,0.5,37519,runctrl
run_76,acmeshOff_dr600_ri2_0017,neutrons,False,2026-07-25 20:35:00,2026-07-25 21:05:00,1785004500.0,1785006300.0,0.5,38152,runctrl
run_76,acmeshOff_dr600_ri3_0018,neutrons,False,2026-07-25 21:06:00,2026-07-25 21:36:00,1785006360.0,1785008160.0,0.5,39740,runctrl
run_76,acmeshOff_dr600_ri4_0019,neutrons,False,2026-07-25 21:37:00,2026-07-25 22:07:00,1785008220.0,1785010020.0,0.5,40478,runctrl
run_76,acmeshOff_dr700_ri0_0020,neutrons,False,2026-07-25 22:08:00,2026-07-25 22:38:00,1785010080.0,1785011880.0,0.5,40206,runctrl
run_76,acmeshOff_dr700_ri1_0021,neutrons,False,2026-07-25 22:38:00,2026-07-25 23:08:00,1785011880.0,1785013680.0,0.5,40017,runctrl
run_76,acmeshOff_dr700_ri2_0022,neutrons,False,2026-07-25 23:09:00,2026-07-25 23:39:00,1785013740.0,1785015540.0,0.5,39667,runctrl
run_76,acmeshOff_dr700_ri3_0023,neutrons,False,2026-07-25 23:40:00,2026-07-26 00:10:00,1785015600.0,1785017400.0,0.5,40104,runctrl
run_76,acmeshOff_dr700_ri4_0024,neutrons,False,2026-07-26 00:10:00,2026-07-26 00:40:00,1785017400.0,1785019200.0,0.5,39664,runctrl
run_76,acmeshOff_dr600_ri0_0025,neutrons,False,2026-07-26 00:41:00,2026-07-26 01:11:00,1785019260.0,1785021060.0,0.5,40084,runctrl
run_76,acmeshOff_dr600_ri1_0026,unknown,False,2026-07-26 01:12:00,2026-07-26 02:12:00,1785021120.0,1785024720.0,1.0,40019,runctrl
run_76,acmeshOff_dr600_ri2_0027,neutrons,False,2026-07-26 01:42:00,2026-07-26 02:12:00,1785022920.0,1785024720.0,0.5,39938,runctrl
run_76,acmeshOff_dr600_ri3_0028,neutrons,False,2026-07-26 02:13:00,2026-07-26 02:43:00,1785024780.0,1785026580.0,0.5,39831,runctrl
run_76,acmeshOff_dr600_ri4_0029,neutrons,False,2026-07-26 02:44:00,2026-07-26 03:14:00,1785026640.0,1785028440.0,0.5,39960,runctrl
run_76,acmeshOff_dr700_ri0_0030,neutrons,False,2026-07-26 03:15:00,2026-07-26 03:45:00,1785028500.0,1785030300.0,0.5,39941,runctrl
run_76,acmeshOff_dr700_ri1_0031,neutrons,False,2026-07-26 03:45:00,2026-07-26 04:15:00,1785030300.0,1785032100.0,0.5,40108,runctrl
run_76,acmeshOff_dr700_ri2_0032,neutrons,False,2026-07-26 04:16:00,2026-07-26 04:46:00,1785032160.0,1785033960.0,0.5,39755,runctrl
run_76,acmeshOff_dr700_ri3_0033,neutrons,False,2026-07-26 04:46:00,2026-07-26 05:16:00,1785033960.0,1785035760.0,0.5,39810,runctrl
run_76,acmeshOff_dr700_ri4_0034,neutrons,False,2026-07-26 05:17:00,2026-07-26 05:47:00,1785035820.0,1785037620.0,0.5,39924,runctrl
run_76,acmeshOff_dr600_ri0_0035,neutrons,False,2026-07-26 05:48:00,2026-07-26 06:18:00,1785037680.0,1785039480.0,0.5,40143,runctrl
run_76,acmeshOff_dr600_ri1_0036,neutrons,False,2026-07-26 06:18:00,2026-07-26 06:48:00,1785039480.0,1785041280.0,0.5,40074,runctrl
run_76,acmeshOff_dr600_ri2_0037,neutrons,False,2026-07-26 06:49:00,2026-07-26 07:19:00,1785041340.0,1785043140.0,0.5,39994,runctrl
run_76,acmeshOff_dr600_ri3_0038,unknown,False,2026-07-26 07:20:00,2026-07-26 08:20:00,1785043200.0,1785046800.0,1.0,34242,runctrl
run_76,acmeshOff_dr600_ri4_0039,neutrons,False,2026-07-26 07:50:00,2026-07-26 08:20:00,1785045000.0,1785046800.0,0.5,34164,runctrl
run_76,acmeshOff_dr700_ri0_0040,neutrons,False,2026-07-26 08:21:00,2026-07-26 08:51:00,1785046860.0,1785048660.0,0.5,36723,runctrl
run_76,acmeshOff_dr700_ri1_0041,neutrons,False,2026-07-26 08:52:00,2026-07-26 09:22:00,1785048720.0,1785050520.0,0.5,37715,runctrl
run_76,acmeshOff_dr700_ri2_0042,neutrons,False,2026-07-26 09:23:00,2026-07-26 09:53:00,1785050580.0,1785052380.0,0.5,38707,runctrl
run_76,acmeshOff_dr700_ri3_0043,neutrons,False,2026-07-26 09:53:00,2026-07-26 10:23:00,1785052380.0,1785054180.0,0.5,38509,runctrl
run_76,acmeshOff_dr700_ri4_0044,neutrons,False,2026-07-26 10:24:00,2026-07-26 10:54:00,1785054240.0,1785056040.0,0.5,36718,runctrl
run_76,acmeshOff_dr600_ri0_0045,neutrons,False,2026-07-26 10:54:00,2026-07-26 11:24:00,1785056040.0,1785057840.0,0.5,36755,runctrl
run_76,acmeshOff_dr600_ri1_0046,neutrons,False,2026-07-26 11:25:00,2026-07-26 11:55:00,1785057900.0,1785059700.0,0.5,33736,runctrl
run_77,stat090_0000,neutrons,False,2026-07-26 11:56:00,2026-07-26 12:56:00,1785059760.0,1785063360.0,1.0,94609,runctrl
run_77,stat090_0001,neutrons,False,2026-07-26 12:56:00,2026-07-26 13:56:00,1785063360.0,1785066960.0,1.0,94526,runctrl
run_77,stat090_0002,neutrons,False,2026-07-26 13:57:00,2026-07-26 14:57:00,1785067020.0,1785070620.0,1.0,87888,runctrl
run_77,stat090_0003,neutrons,False,2026-07-26 14:57:00,2026-07-26 15:57:00,1785070620.0,1785074220.0,1.0,94949,runctrl
run_77,stat090_0004,neutrons,False,2026-07-26 15:58:00,2026-07-26 16:58:00,1785074280.0,1785077880.0,1.0,86291,runctrl
run_77,stat090_0005,neutrons,False,2026-07-26 16:58:00,2026-07-26 17:58:00,1785077880.0,1785081480.0,1.0,17917,runctrl
run_78,stat090_lat033_c0_0000,neutrons,False,2026-07-26 17:22:00,2026-07-26 17:30:00,1785079320.0,1785079800.0,0.1333333333333333,9926,runctrl
run_78,stat090_lat035_c0_0001,neutrons,False,2026-07-26 17:30:00,2026-07-26 17:38:00,1785079800.0,1785080280.0,0.1333333333333333,6086,runctrl
run_78,stat090_lat039_c0_0002,neutrons,False,2026-07-26 17:35:00,2026-07-26 17:43:00,1785080100.0,1785080580.0,0.1333333333333333,2693,runctrl
run_78,stat090_lat043_c0_0003,neutrons,False,2026-07-26 17:38:00,2026-07-26 17:46:00,1785080280.0,1785080760.0,0.1333333333333333,2739,runctrl
run_78,stat090_lat047_c0_0004,neutrons,False,2026-07-26 17:41:00,2026-07-26 17:49:00,1785080460.0,1785080940.0,0.1333333333333333,2593,runctrl
run_78,stat090_lat051_c0_0005,neutrons,False,2026-07-26 17:43:00,2026-07-26 17:51:00,1785080580.0,1785081060.0,0.1333333333333333,2865,runctrl
run_78,stat090_lat033_c1_0006,neutrons,False,2026-07-26 17:46:00,2026-07-26 17:54:00,1785080760.0,1785081240.0,0.1333333333333333,87,runctrl
run_79,stat090_0000,neutrons,False,2026-07-26 18:07:00,2026-07-26 19:07:00,1785082020.0,1785085620.0,1.0,106126,runctrl
run_79,stat090_0001,neutrons,False,2026-07-26 19:07:00,2026-07-26 20:07:00,1785085620.0,1785089220.0,1.0,109354,runctrl
run_79,stat090_0002,neutrons,False,2026-07-26 20:08:00,2026-07-26 21:08:00,1785089280.0,1785092880.0,1.0,109633,runctrl
run_79,stat090_0003,neutrons,False,2026-07-26 21:08:00,2026-07-26 22:08:00,1785092880.0,1785096480.0,1.0,109288,runctrl
run_79,stat090_0004,neutrons,False,2026-07-26 22:09:00,2026-07-26 23:09:00,1785096540.0,1785100140.0,1.0,109655,runctrl
run_79,stat090_0005,neutrons,False,2026-07-26 23:09:00,2026-07-27 00:09:00,1785100140.0,1785103740.0,1.0,109571,runctrl
run_79,stat090_0006,neutrons,False,2026-07-27 00:09:00,2026-07-27 01:09:00,1785103740.0,1785107340.0,1.0,109272,runctrl
run_79,stat090_0007,neutrons,False,2026-07-27 01:10:00,2026-07-27 02:10:00,1785107400.0,1785111000.0,1.0,110041,runctrl
run_79,stat090_0008,neutrons,False,2026-07-27 02:10:00,2026-07-27 03:10:00,1785111000.0,1785114600.0,1.0,112176,runctrl
run_79,stat090_0009,neutrons,False,2026-07-27 03:11:00,2026-07-27 04:11:00,1785114660.0,1785118260.0,1.0,118803,runctrl
run_79,stat090_0010,neutrons,False,2026-07-27 04:11:00,2026-07-27 05:11:00,1785118260.0,1785121860.0,1.0,119167,runctrl
run_79,stat090_0011,neutrons,False,2026-07-27 05:12:00,2026-07-27 06:12:00,1785121920.0,1785125520.0,1.0,118765,runctrl
run_79,stat090_0012,neutrons,False,2026-07-27 06:12:00,2026-07-27 07:12:00,1785125520.0,1785129120.0,1.0,116468,runctrl
run_79,stat090_0013,neutrons,False,2026-07-27 07:13:00,2026-07-27 08:13:00,1785129180.0,1785132780.0,1.0,110163,runctrl
run_79,stat090_0014,neutrons,False,2026-07-27 08:13:00,2026-07-27 09:13:00,1785132780.0,1785136380.0,1.0,111973,runctrl
run_79,stat090_0015,neutrons,False,2026-07-27 09:14:00,2026-07-27 10:14:00,1785136440.0,1785140040.0,1.0,86942,runctrl
run_80,cosbounce_cos_0000,cosmics,True,2026-07-27 10:08:00,2026-07-27 10:23:00,1785139680.0,1785140580.0,0.25,23019,runctrl
run_80,cosbounce_cos_0001,cosmics,True,2026-07-27 10:24:00,2026-07-27 10:39:00,1785140640.0,1785141540.0,0.25,22843,runctrl
run_80,cosbounce_cos_0002,cosmics,True,2026-07-27 10:39:00,2026-07-27 10:54:00,1785141540.0,1785142440.0,0.25,23299,runctrl
run_80,cosbounce_cos_0003,cosmics,True,2026-07-27 10:54:00,2026-07-27 11:09:00,1785142440.0,1785143340.0,0.25,22859,runctrl
run_80,cosbounce_cos_0004,cosmics,True,2026-07-27 11:10:00,2026-07-27 11:25:00,1785143400.0,1785144300.0,0.25,16820,runctrl
run_81,stat090_0000,neutrons,False,2026-07-27 11:28:00,2026-07-27 12:28:00,1785144480.0,1785148080.0,1.0,94596,runctrl
run_81,stat090_0001,neutrons,False,2026-07-27 12:29:00,2026-07-27 13:29:00,1785148140.0,1785151740.0,1.0,41316,runctrl
run_82,stat090_h2i5_0000,neutrons,False,2026-07-27 13:19:00,2026-07-27 13:23:24,1785151140.0,1785151404.0,0.0733333333333333,5505,runctrl
run_82,stat090_h1i2_0001,neutrons,False,2026-07-27 13:24:00,2026-07-27 13:28:24,1785151440.0,1785151704.0,0.0733333333333333,4996,runctrl
run_82,stat090_h2i2_0002,neutrons,False,2026-07-27 13:28:00,2026-07-27 13:32:24,1785151680.0,1785151944.0,0.0733333333333333,5769,runctrl
run_82,stat090_h1i5_0003,neutrons,False,2026-07-27 13:33:00,2026-07-27 13:37:24,1785151980.0,1785152244.0,0.0733333333333333,4614,runctrl
run_82,stat090_h1i5_0004,neutrons,False,2026-07-27 13:38:00,2026-07-27 13:42:24,1785152280.0,1785152544.0,0.0733333333333333,4855,runctrl
run_82,stat090_h2i2_0005,neutrons,False,2026-07-27 13:43:00,2026-07-27 13:47:24,1785152580.0,1785152844.0,0.0733333333333333,5072,runctrl
run_82,stat090_h1i2_0006,neutrons,False,2026-07-27 13:48:00,2026-07-27 13:52:24,1785152880.0,1785153144.0,0.0733333333333333,4543,runctrl
run_82,stat090_h2i5_0007,neutrons,False,2026-07-27 13:53:00,2026-07-27 13:57:24,1785153180.0,1785153444.0,0.0733333333333333,1772,runctrl
run_83,cosbounce_cos_0000,cosmics,True,2026-07-27 14:23:00,2026-07-27 14:38:00,1785154980.0,1785155880.0,0.25,22428,datrun
run_84,stat090_0000,neutrons,False,2026-07-27 14:38:00,2026-07-27 15:38:00,1785155880.0,1785159480.0,1.0,30310,runctrl
run_85,cosbounce_cos_0000,cosmics,True,2026-07-27 15:14:00,2026-07-27 15:29:00,1785158040.0,1785158940.0,0.25,22800,datrun
run_85,cosbounce_cos_0001,cosmics,True,2026-07-27 15:30:00,2026-07-27 15:45:00,1785159000.0,1785159900.0,0.25,7914,datrun
run_86,stat090_0000,neutrons,False,2026-07-27 15:35:00,2026-07-27 16:35:00,1785159300.0,1785162900.0,1.0,52989,runctrl
run_86,stat090_0001,neutrons,False,2026-07-27 16:36:00,2026-07-27 17:36:00,1785162960.0,1785166560.0,1.0,52536,runctrl
run_86,stat090_0002,neutrons,False,2026-07-27 17:36:00,2026-07-27 18:36:00,1785166560.0,1785170160.0,1.0,73816,runctrl
run_86,stat090_0003,neutrons,False,2026-07-27 18:37:00,2026-07-27 19:37:00,1785170220.0,1785173820.0,1.0,97865,runctrl
run_86,stat090_0004,neutrons,False,2026-07-27 19:37:00,2026-07-27 20:37:00,1785173820.0,1785177420.0,1.0,95307,runctrl
run_86,stat090_0005,neutrons,False,2026-07-27 20:38:00,2026-07-27 21:38:00,1785177480.0,1785181080.0,1.0,101479,runctrl
run_86,stat090_0006,neutrons,False,2026-07-27 21:38:00,2026-07-27 22:38:00,1785181080.0,1785184680.0,1.0,100357,runctrl
run_86,stat090_0007,neutrons,False,2026-07-27 22:38:00,2026-07-27 23:38:00,1785184680.0,1785188280.0,1.0,101604,runctrl
run_86,stat090_0008,neutrons,False,2026-07-27 23:39:00,2026-07-28 00:39:00,1785188340.0,1785191940.0,1.0,91966,runctrl
run_87,cosbounce_cos_0000,cosmics,True,2026-07-28 00:40:00,2026-07-28 00:55:00,1785192000.0,1785192900.0,0.25,4662,datrun
run_88,stat090_0000,neutrons,False,2026-07-28 00:43:00,2026-07-28 01:43:00,1785192180.0,1785195780.0,1.0,98452,runctrl
run_88,stat090_0001,neutrons,False,2026-07-28 01:44:00,2026-07-28 02:44:00,1785195840.0,1785199440.0,1.0,94855,runctrl
run_88,stat090_0002,neutrons,False,2026-07-28 02:44:00,2026-07-28 03:44:00,1785199440.0,1785203040.0,1.0,93664,runctrl
run_88,stat090_0003,neutrons,False,2026-07-28 03:44:00,2026-07-28 04:44:00,1785203040.0,1785206640.0,1.0,88821,runctrl
run_88,stat090_0004,neutrons,False,2026-07-28 04:45:00,2026-07-28 05:45:00,1785206700.0,1785210300.0,1.0,72457,runctrl
run_89,cosbounce_cos_0000,cosmics,True,2026-07-28 05:37:00,2026-07-28 05:52:00,1785209820.0,1785210720.0,0.25,22717,datrun
run_89,cosbounce_cos_0001,cosmics,True,2026-07-28 05:52:00,2026-07-28 06:07:00,1785210720.0,1785211620.0,0.25,22582,datrun
run_89,cosbounce_cos_0002,cosmics,True,2026-07-28 06:08:00,2026-07-28 06:23:00,1785211680.0,1785212580.0,0.25,22491,datrun
run_89,cosbounce_cos_0003,cosmics,True,2026-07-28 06:23:00,2026-07-28 06:38:00,1785212580.0,1785213480.0,0.25,22651,datrun
run_89,cosbounce_cos_0004,cosmics,True,2026-07-28 06:38:00,2026-07-28 06:53:00,1785213480.0,1785214380.0,0.25,22608,datrun
